name,arm,c_px,L_over_A,iou,abs_err_cd_mean,cd_ref,cd_pert,ler_ref,ler_pert,lwr_ref,lwr_pert
00000050,constant,2.0,0.025161450231360044,0.952481164239719,4.0,80.2845458984375,84.2845458984375,4.1528638125947275,4.152863812594731,5.460035672179389,5.460035672179389
00000050,rademacher,2.0,0.025161450231360044,0.9513353414994802,0.05078125,80.2845458984375,80.3353271484375,4.1528638125947275,7.310846397579626,5.460035672179389,10.0490089326673
00000050,gaussian,2.0,0.025161450231360044,0.9500048186340284,0.009521484375,80.2845458984375,80.2750244140625,4.1528638125947275,8.838031036603724,5.460035672179389,12.284700869184954
00000050,constant,3.0,0.025161450231360044,0.9303937422276549,6.0,80.2845458984375,86.2845458984375,4.1528638125947275,4.152863812594729,5.460035672179389,5.460035672179389
00000050,rademacher,3.0,0.025161450231360044,0.9279077707103431,0.052734375,80.2845458984375,80.3372802734375,4.1528638125947275,9.967566967829157,5.460035672179389,13.518817091029515
00000050,gaussian,3.0,0.025161450231360044,0.9294429264729823,0.032470703125,80.2845458984375,80.3170166015625,4.1528638125947275,11.897699990962359,5.460035672179389,16.913121907233915
00000052,constant,1.0,0.02814176294067141,0.974707793983365,1.8741705578766243,72.27709510936349,74.15126566724011,6.9270088058199075,6.927008805819907,8.156112911111373,8.156112911111373
00000052,rademacher,1.0,0.02814176294067141,0.9735186385138879,0.0874907839764063,72.27709510936349,72.18960432538708,6.9270088058199075,7.774183766316526,8.156112911111373,9.288812536681064
00000052,gaussian,1.0,0.02814176294067141,0.9741043643104591,0.049152125829436955,72.27709510936349,72.32624723519292,6.9270088058199075,8.26138277515839,8.156112911111373,9.932132275180074
00000052,constant,2.0,0.02814176294067141,0.9506664921034385,3.7483411157532487,72.27709510936349,76.02543622511674,6.9270088058199075,6.9270088058199075,8.156112911111373,8.156112911111373
00000052,rademacher,2.0,0.02814176294067141,0.9475705127673514,0.2617350700417802,72.27709510936349,72.0153600393217,6.9270088058199075,9.550792480625748,8.156112911111373,12.027494142480435
00000052,gaussian,2.0,0.02814176294067141,0.9473760099440647,0.16429098058492286,72.27709510936349,72.11280412877856,6.9270088058199075,10.753185242978166,8.156112911111373,13.687012827329365
00000052,constant,3.0,0.02814176294067141,0.9277884604767306,5.622511673629873,72.27709510936349,77.89960678299336,6.9270088058199075,6.9270088058199075,8.156112911111373,8.156112911111373
00000052,rademacher,3.0,0.02814176294067141,0.9224503762303617,0.2584173015482918,72.27709510936349,72.0186778078152,6.9270088058199075,11.787613940834754,8.156112911111373,15.367422512196057
00000052,gaussian,3.0,0.02814176294067141,0.9214943584747121,0.11427869255345513,72.27709510936349,72.16281641681003,6.9270088058199075,13.904096058957075,8.156112911111373,18.32406822376562
00000053,constant,1.0,0.026567921860943325,0.9743239774356535,1.7777777777777857,67.54904513888889,69.32682291666667,3.474255498185899,3.4742554981858986,5.014662970057949,5.014662970057949
00000053,rademacher,1.0,0.026567921860943325,0.9723555938933041,0.1184895833333286,67.54904513888889,67.43055555555556,3.474255498185899,4.554804216541944,5.014662970057949,6.396922017104111
00000053,gaussian,1.0,0.026567921860943325,0.9732894104510872,0.08713107638888573,67.54904513888889,67.4619140625,3.474255498185899,5.144267741916414,5.014662970057949,7.27003897848812
00000053,constant,2.0,0.026567921860943325,0.9499421623056944,3.555555555555557,67.54904513888889,71.10460069444444,3.474255498185899,3.474255498185898,5.014662970057949,5.014662970057949
00000053,rademacher,2.0,0.026567921860943325,0.9454581310394696,0.212890625,67.54904513888889,67.33615451388889,3.474255498185899,6.7218329851891205,5.014662970057949,9.820516826564027
00000053,gaussian,2.0,0.026567921860943325,0.9457165537033645,0.24359809027777146,67.54904513888889,67.30544704861111,3.474255498185899,7.970834670984606,5.014662970057949,11.289350366277235
00000053,constant,3.0,0.026567921860943325,0.9267618718660299,5.333333333333343,67.54904513888889,72.88237847222223,3.474255498185899,3.4742554981858977,5.014662970057949,5.014662970057949
00000053,rademacher,3.0,0.026567921860943325,0.9193457712979551,0.2447916666666572,67.54904513888889,67.30425347222223,3.474255498185899,9.187251345766407,5.014662970057949,13.214593676045837
00000053,gaussian,3.0,0.026567921860943325,0.9178781525245653,0.20258246527777146,67.54904513888889,67.34646267361111,3.474255498185899,11.566343489823906,5.014662970057949,16.236374519363
00000054,constant,1.0,0.027045356760002238,0.9769038419981525,1.8093819806403673,76.581347728965,78.39072970960537,7.209290499024067,7.209290499024066,13.598931130129179,13.598931130129179
00000054,rademacher,1.0,0.027045356760002238,0.9754328318056916,0.048486064470495194,76.581347728965,76.5328616644945,7.209290499024067,7.821025031272404,13.598931130129179,14.183330821417373
00000054,gaussian,1.0,0.027045356760002238,0.9761339497688367,0.07259865971704471,76.581347728965,76.50874906924795,7.209290499024067,8.33294123647966,13.598931130129179,14.844441933703173
00000054,constant,2.0,0.027045356760002238,0.9548548973732282,3.6187639612807203,76.581347728965,80.20011169024572,7.209290499024067,7.209290499024067,13.598931130129179,13.598931130129179
00000054,rademacher,2.0,0.027045356760002238,0.951380459543497,0.2369694713328272,76.581347728965,76.34437825763217,7.209290499024067,9.539879834893748,13.598931130129179,16.443685734556585
00000054,gaussian,2.0,0.027045356760002238,0.9517342749336898,0.14102004324539053,76.581347728965,76.44032768571961,7.209290499024067,10.587789761198529,13.598931130129179,17.693411979763404
00000054,constant,3.0,0.027045356760002238,0.9337835230561451,5.428145941921073,76.581347728965,82.00949367088607,7.209290499024067,7.209290499024067,13.598931130129179,13.598931130129179
00000054,rademacher,3.0,0.027045356760002238,0.9280253970041671,0.18384260887563642,76.581347728965,76.39750512008936,7.209290499024067,11.364407907909007,13.598931130129179,18.578667912480636
00000054,gaussian,3.0,0.027045356760002238,0.9271040673001089,0.31454452658182674,76.581347728965,76.26680320238317,7.209290499024067,13.463548217858417,13.598931130129179,21.716449021169574
00000055,constant,1.0,0.01861258558057711,0.9832694651358268,1.6768476621417818,99.0418552036199,100.71870286576168,15.67698837832341,15.660340379156539,37.86966995538995,37.84771181669277
00000055,rademacher,1.0,0.01861258558057711,0.9814753631013852,0.1608444549870569,99.0418552036199,98.88101074863285,15.67698837832341,16.128455910481076,37.86966995538995,38.19481004852675
00000055,gaussian,1.0,0.01861258558057711,0.9815986578777031,0.06278675180017501,99.0418552036199,98.97906845181973,15.67698837832341,16.320922883201337,37.86966995538995,38.180323539475566
00000055,constant,2.0,0.01861258558057711,0.9671358390230609,3.352941176470594,99.0418552036199,102.3947963800905,15.67698837832341,15.652029323999749,37.86966995538995,37.83588101065144
00000055,rademacher,2.0,0.01861258558057711,0.9634655336989275,0.21804837471970018,99.0418552036199,98.8238068289002,15.67698837832341,16.92511201611729,37.86966995538995,38.61687374211295
00000055,gaussian,2.0,0.01861258558057711,0.9646649198283629,0.2397423947159183,99.0418552036199,98.80211280890398,15.67698837832341,17.547696564793487,37.86966995538995,39.28335642337616
00000055,constant,3.0,0.01861258558057711,0.95154552141193,5.0286576168929145,99.0418552036199,104.07051282051282,15.67698837832341,15.644103320580992,37.86966995538995,37.82794928427826
00000055,rademacher,3.0,0.01861258558057711,0.9457248436189869,0.2527588067136577,99.0418552036199,98.78909639690625,15.67698837832341,18.16530940215999,37.86966995538995,40.08126361528681
00000055,gaussian,3.0,0.01861258558057711,0.9463770647794347,0.44261063327051886,99.0418552036199,98.59924457034938,15.67698837832341,19.067878739725042,37.86966995538995,40.16472139596706
00000056,constant,1.0,0.02511338960958163,0.9758803137573134,1.9849853515625,80.4520263671875,82.43701171875,4.038315659000265,4.007968170381078,5.688482426469717,5.641791814165525
00000056,rademacher,1.0,0.02511338960958163,0.975507983399206,0.0068359375,80.4520263671875,80.4588623046875,4.038315659000265,5.012358423790164,5.688482426469717,7.042083130936593
00000056,gaussian,1.0,0.02511338960958163,0.9767335527055491,0.0693359375,80.4520263671875,80.5213623046875,4.038315659000265,5.504387650169062,5.688482426469717,7.733029776573482
00000056,constant,2.0,0.02511338960958163,0.95324960113173,3.9404296875,80.4520263671875,84.3924560546875,4.038315659000265,3.946651968850676,5.688482426469717,5.5529571990354105
00000056,rademacher,2.0,0.02511338960958163,0.9517861873702189,0.0872802734375,80.4520263671875,80.539306640625,4.038315659000265,7.1490502299625165,5.688482426469717,10.225554267208445
00000056,gaussian,2.0,0.02511338960958163,0.9506518684524127,0.2388916015625,80.4520263671875,80.213134765625,4.038315659000265,8.722028725487299,5.688482426469717,12.339974585797817
00000056,constant,3.0,0.02511338960958163,0.9319820055522007,5.865234375,80.4520263671875,86.3172607421875,4.038315659000265,3.878126526760684,5.688482426469717,5.48387581276988
00000056,rademacher,3.0,0.02511338960958163,0.9287808278152484,0.1048583984375,80.4520263671875,80.34716796875,4.038315659000265,9.755731096683611,5.688482426469717,13.590299690751403
00000056,gaussian,3.0,0.02511338960958163,0.9300769522404271,0.05859375,80.4520263671875,80.5106201171875,4.038315659000265,11.679404859724897,5.688482426469717,16.186620041197926
00000057,constant,1.0,0.026822059798936156,0.9740482045613974,1.7777777777777857,66.74652777777777,68.52430555555556,3.562580836818703,3.5625808368187037,4.99850764918492,4.99850764918492
00000057,rademacher,1.0,0.026822059798936156,0.9720508155321737,0.12217881944444287,66.74652777777777,66.62434895833333,3.562580836818703,4.603315470565814,4.99850764918492,6.4570423825221885
00000057,gaussian,1.0,0.026822059798936156,0.9725235773400911,0.0458984375,66.74652777777777,66.70062934027777,3.562580836818703,5.25320355714346,4.99850764918492,7.230537552248896
00000057,constant,2.0,0.026822059798936156,0.9494122586062133,3.555555555555557,66.74652777777777,70.30208333333333,3.562580836818703,3.5625808368187037,4.99850764918492,4.99850764918492
00000057,rademacher,2.0,0.026822059798936156,0.9448598338020319,0.21853298611110006,66.74652777777777,66.52799479166667,3.562580836818703,6.725598428264704,4.99850764918492,9.283071906156925
00000057,gaussian,2.0,0.026822059798936156,0.9446595161045659,0.049479166666671404,66.74652777777777,66.79600694444444,3.562580836818703,8.134720157466274,4.99850764918492,11.706823083955646
00000057,constant,3.0,0.026822059798936156,0.9259959535623103,5.333333333333343,66.74652777777777,72.07986111111111,3.562580836818703,3.5625808368187055,4.99850764918492,4.99850764918492
00000057,rademacher,3.0,0.026822059798936156,0.9181860704502754,0.4440104166666572,66.74652777777777,66.30251736111111,3.562580836818703,9.198209238359858,4.99850764918492,12.910283454706782
00000057,gaussian,3.0,0.026822059798936156,0.9190144306155597,0.022343733029217105,66.74652777777777,66.76887151080699,3.562580836818703,11.445820177601975,4.99850764918492,16.2224547953866
00000059,constant,1.0,0.012081322475435918,0.9910405913093153,1.5,166.03125,167.53125,2.5344606299667647,2.5344606299667647,4.0889199312465845,4.0889199312465845
00000059,rademacher,1.0,0.012081322475435918,0.9895185255668926,0.2568359375,166.03125,165.7744140625,2.5344606299667647,3.790421142550369,4.0889199312465845,5.630784248501405
00000059,gaussian,1.0,0.012081322475435918,0.989792452388203,0.25390625,166.03125,165.77734375,2.5344606299667647,4.496831910351581,4.0889199312465845,6.720023632075016
00000059,constant,2.0,0.012081322475435918,0.9822431364392679,3.0,166.03125,169.03125,2.5344606299667647,2.5344606299667647,4.0889199312465845,4.0889199312465845
00000059,rademacher,2.0,0.012081322475435918,0.9790113775824022,0.572265625,166.03125,165.458984375,2.5344606299667647,5.936160921780464,4.0889199312465845,8.752906272285298
00000059,gaussian,2.0,0.012081322475435918,0.979201828256947,0.52490234375,166.03125,165.50634765625,2.5344606299667647,7.443607744160616,4.0889199312465845,10.770144300598517
00000059,constant,3.0,0.012081322475435918,0.9736032847718527,4.5,166.03125,170.53125,2.5344606299667647,2.534460629966765,4.0889199312465845,4.0889199312465845
00000059,rademacher,3.0,0.012081322475435918,0.9686033451455338,0.85986328125,166.03125,165.17138671875,2.5344606299667647,8.260575924036933,4.0889199312465845,12.357115133525113
00000059,gaussian,3.0,0.012081322475435918,0.9696478254184231,0.56103515625,166.03125,165.47021484375,2.5344606299667647,10.275748220378363,4.0889199312465845,14.951641894550612
00000060,constant,1.0,0.007473777165133861,0.9944933625830681,1.5,272.0634765625,273.5634765625,2.6718453912759386,2.671845391275938,4.480092973611933,4.480092973611933
00000060,rademacher,1.0,0.007473777165133861,0.9935467702524905,0.30517578125,272.0634765625,271.75830078125,2.6718453912759386,3.860777910831838,4.480092973611933,5.790172638841048
00000060,gaussian,1.0,0.007473777165133861,0.9938285084249452,0.171875,272.0634765625,271.8916015625,2.6718453912759386,4.4587710615520875,4.480092973611933,6.677324442617748
00000060,constant,2.0,0.007473777165133861,0.9890505506678312,3.0,272.0634765625,275.0634765625,2.6718453912759386,2.6718453912759386,4.480092973611933,4.480092973611933
00000060,rademacher,2.0,0.007473777165133861,0.9872106099280653,0.498046875,272.0634765625,271.5654296875,2.6718453912759386,6.035067549965891,4.480092973611933,8.833764028018368
00000060,gaussian,2.0,0.007473777165133861,0.9869334356622076,0.5224609375,272.0634765625,271.541015625,2.6718453912759386,7.644658140809742,4.480092973611933,11.029176053219404
00000060,constant,3.0,0.007473777165133861,0.9836791480105651,4.5,272.0634765625,276.5634765625,2.6718453912759386,2.6718453912759395,4.480092973611933,4.480092973611933
00000060,rademacher,3.0,0.007473777165133861,0.9807776189314727,0.83935546875,272.0634765625,271.22412109375,2.6718453912759386,8.404090483457301,4.480092973611933,12.29270083760526
00000060,gaussian,3.0,0.007473777165133861,0.9807247658901869,0.75341796875,272.0634765625,271.31005859375,2.6718453912759386,10.712665689737495,4.480092973611933,15.017333874050005
00000061,constant,1.0,0.022594731866555487,0.9805583721022705,1.7297716692529406,87.48370649523387,89.21347816448682,4.966170414532055,4.938292113364928,8.298504401326552,8.280364438679378
00000061,rademacher,1.0,0.022594731866555487,0.9788591041840207,0.09111061848814472,87.48370649523387,87.39259587674573,4.966170414532055,5.8955761862511595,8.298504401326552,9.524473685152195
00000061,gaussian,1.0,0.022594731866555487,0.9787361628245401,0.10529816005320924,87.48370649523387,87.37840833518067,4.966170414532055,6.543706522144281,8.298504401326552,10.428659042883604
00000061,constant,2.0,0.022594731866555487,0.9618981447621834,3.4579915761471938,87.48370649523387,90.94169807138107,4.966170414532055,4.9161119681972645,8.298504401326552,8.271503657300189
00000061,rademacher,2.0,0.022594731866555487,0.9580803966180167,0.17911771225892892,87.48370649523387,87.30458878297495,4.966170414532055,7.866902395200574,8.298504401326552,12.273937066937052
00000061,gaussian,2.0,0.022594731866555487,0.9590252505806516,0.09191048636469645,87.48370649523387,87.39179600886918,4.966170414532055,9.121621586471388,8.298504401326552,13.873387027178781
00000061,constant,3.0,0.022594731866555487,0.9439416449557768,5.185989802704498,87.48370649523387,92.66969629793837,4.966170414532055,4.900126814793449,8.298504401326552,8.267348991852277
00000061,rademacher,3.0,0.022594731866555487,0.9380496360563713,0.24729043845853482,87.48370649523387,87.23641605677534,4.966170414532055,10.297057490419201,8.298504401326552,15.553778755136229
00000061,gaussian,3.0,0.022594731866555487,0.9377628964095686,0.6512236907075817,87.48370649523387,86.8324828045263,4.966170414532055,12.239074348845609,8.298504401326552,18.17758941050917
00000064,constant,1.0,0.02192028749625656,0.9839375566509405,1.7464635473340593,111.90895901342039,113.65542256075445,26.743475939856186,26.717152890505165,60.55558684089013,60.531556421888915
00000064,rademacher,1.0,0.02192028749625656,0.9825674148231874,0.13255247984507434,111.90895901342039,111.77640653357531,26.743475939856186,26.878746569082182,60.55558684089013,60.662754434416485
00000064,gaussian,1.0,0.02192028749625656,0.98353482570183,0.19742055188191898,111.90895901342039,111.71153846153847,26.743475939856186,27.153834166512294,60.55558684089013,60.858813881321026
00000064,constant,2.0,0.02192028749625656,0.9686027960474458,3.4929270946681186,111.90895901342039,115.4018861080885,26.743475939856186,26.6915709597148,60.55558684089013,60.50800018749149
00000064,rademacher,2.0,0.02192028749625656,0.9657285330632808,0.19129912969945906,111.90895901342039,111.71765988372093,26.743475939856186,27.111042887135678,60.55558684089013,60.39968533972071
00000064,gaussian,2.0,0.02192028749625656,0.9665521506995943,0.22111872303925395,111.90895901342039,111.68784029038113,26.743475939856186,27.901825416359916,60.55558684089013,61.11700260490542
00000064,constant,3.0,0.02192028749625656,0.9538127173373075,5.239390642002178,111.90895901342039,117.14834965542256,26.743475939856186,26.66854748051036,60.55558684089013,60.48492502490534
00000064,rademacher,3.0,0.02192028749625656,0.9495354837069798,0.29443995715904236,111.90895901342039,111.61451905626134,26.743475939856186,28.546642380530102,60.55558684089013,62.53636018576446
00000064,gaussian,3.0,0.02192028749625656,0.9500693965832108,0.12268885853305278,111.90895901342039,112.03164787195344,26.743475939856186,28.494047263916567,60.55558684089013,59.93790780763997
00000065,constant,1.0,0.028614642521358785,0.9761265377294873,2.0,83.0410447761194,85.0410447761194,26.220352504653707,26.2203525046537,55.78356878872703,55.78356878872703
00000065,rademacher,1.0,0.028614642521358785,0.9758202265339498,0.04992603175567467,83.0410447761194,83.09097080787508,26.220352504653707,26.26955457654321,55.78356878872703,55.6987523528297
00000065,gaussian,1.0,0.028614642521358785,0.9761827831045986,0.12341325989825691,83.0410447761194,83.16445803601766,26.220352504653707,26.27670125672648,55.78356878872703,55.48340946045117
00000065,constant,2.0,0.028614642521358785,0.9535373221594231,4.0,83.0410447761194,87.0410447761194,26.220352504653707,26.220352504653707,55.78356878872703,55.78356878872703
00000065,rademacher,2.0,0.028614642521358785,0.9524123095833882,0.18616610823433177,83.0410447761194,83.22721088435374,26.220352504653707,26.572045375374895,55.78356878872703,55.61267782106328
00000065,gaussian,2.0,0.028614642521358785,0.9511098701661315,0.18284089928039293,83.0410447761194,83.2238856753998,26.220352504653707,26.889879351760694,55.78356878872703,55.91358339514949
00000065,constant,3.0,0.028614642521358785,0.9320338782865786,6.0,83.0410447761194,89.0410447761194,26.220352504653707,26.220352504653707,55.78356878872703,55.78356878872703
00000065,rademacher,3.0,0.028614642521358785,0.929716350909829,0.33459319597994863,83.0410447761194,83.37563797209936,26.220352504653707,27.34483077939223,55.78356878872703,56.11314178943328
00000065,gaussian,3.0,0.028614642521358785,0.9305356444676137,0.09544263027950706,83.0410447761194,83.13648740639891,26.220352504653707,27.94732872996994,55.78356878872703,56.43330472696865
00000066,constant,1.0,0.02761059107785572,0.9733243557966913,1.6000000000000014,58.4474609375,60.0474609375,3.30169487585068,3.30169487585068,5.196785399529216,5.196785399529216
00000066,rademacher,1.0,0.02761059107785572,0.9695701913154711,0.20703125,58.4474609375,58.2404296875,3.30169487585068,4.363888109736209,5.196785399529216,6.496773425371478
00000066,gaussian,1.0,0.02761059107785572,0.970481713109563,0.21054687499999858,58.4474609375,58.2369140625,3.30169487585068,5.03304844264341,5.196785399529216,7.318806994507083
00000066,constant,2.0,0.02761059107785572,0.9480439245703858,3.200000000000003,58.4474609375,61.6474609375,3.30169487585068,3.30169487585068,5.196785399529216,5.196785399529216
00000066,rademacher,2.0,0.02761059107785572,0.9403146566849924,0.255859375,58.4474609375,58.1916015625,3.30169487585068,6.4061731626185106,5.196785399529216,9.326585965435285
00000066,gaussian,2.0,0.02761059107785572,0.9390713056938541,0.42753906249999574,58.4474609375,58.019921875,3.30169487585068,7.7979400084857815,5.196785399529216,11.13300748094975
00000066,constant,3.0,0.02761059107785572,0.9240520401325399,4.800000000000004,58.4474609375,63.2474609375,3.30169487585068,3.301694875850681,5.196785399529216,5.196785399529216
00000066,rademacher,3.0,0.02761059107785572,0.9116115795210464,0.42597656249999716,58.4474609375,58.021484375,3.30169487585068,8.861494759455812,5.196785399529216,12.830917237173011
00000066,gaussian,3.0,0.02761059107785572,0.9095499013984082,0.7679687499999943,58.4474609375,57.6794921875,3.30169487585068,11.028889773035727,5.196785399529216,15.607814460545509
00000067,constant,1.0,0.02762884872824632,0.974909458709909,1.875,72.9539794921875,74.8289794921875,3.930277660636112,3.9302776606361127,5.522556717446124,5.522556717446124
00000067,rademacher,1.0,0.02762884872824632,0.9737787190178212,0.04541015625,72.9539794921875,72.9085693359375,3.930277660636112,4.938295693294503,5.522556717446124,6.898793464650652
00000067,gaussian,1.0,0.02762884872824632,0.9745572095067949,0.053955078125,72.9539794921875,72.9000244140625,3.930277660636112,5.500417720656718,5.522556717446124,7.704079161531919
00000067,constant,2.0,0.02762884872824632,0.9510623060396276,3.75,72.9539794921875,76.7039794921875,3.930277660636112,3.9302776606361123,5.522556717446124,5.522556717446124
00000067,rademacher,2.0,0.02762884872824632,0.9480392220908431,0.29296875,72.9539794921875,72.6610107421875,3.930277660636112,7.016863954906173,5.522556717446124,9.89907614821017
00000067,gaussian,2.0,0.02762884872824632,0.9496682147258793,0.1026611328125,72.9539794921875,72.851318359375,3.930277660636112,8.313875117859272,5.522556717446124,11.69073630185942
00000067,constant,3.0,0.02762884872824632,0.9283611536161189,5.625,72.9539794921875,78.5789794921875,3.930277660636112,3.9302776606361114,5.522556717446124,5.522556717446124
00000067,rademacher,3.0,0.02762884872824632,0.9231200671758579,0.24169921875,72.9539794921875,72.7122802734375,3.930277660636112,9.53275686054342,5.522556717446124,13.257155445735403
00000067,gaussian,3.0,0.02762884872824632,0.922583255032854,0.2734375,72.9539794921875,72.6805419921875,3.930277660636112,11.921729107116262,5.522556717446124,16.584295075752422
00000068,constant,1.0,0.02687546981523726,0.973960922325857,1.7777777777777715,66.54763454861111,68.32541232638889,3.8460301942421458,3.846030194242145,5.510974518937924,5.510974518937924
00000068,rademacher,1.0,0.02687546981523726,0.9719765862825736,0.10188802083334281,66.54763454861111,66.44574652777777,3.8460301942421458,4.848327130521689,5.510974518937924,6.829673115350491
00000068,gaussian,1.0,0.02687546981523726,0.9731280392633768,0.16981336805555713,66.54763454861111,66.37782118055556,3.8460301942421458,5.41482074720209,5.510974518937924,7.535249567293976
00000068,constant,2.0,0.02687546981523726,0.9492493742850907,3.555555555555557,66.54763454861111,70.10319010416667,3.8460301942421458,3.846030194242145,5.510974518937924,5.510974518937924
00000068,rademacher,2.0,0.02687546981523726,0.9447166450211639,0.181640625,66.54763454861111,66.36599392361111,3.8460301942421458,6.953894300263087,5.510974518937924,9.670801250123391
00000068,gaussian,2.0,0.02687546981523726,0.9447650545090059,0.2447916666666714,66.54763454861111,66.30284288194444,3.8460301942421458,8.231387881838563,5.510974518937924,11.527080432616284
00000068,constant,3.0,0.02687546981523726,0.9257649633934637,5.333333333333329,66.54763454861111,71.88096788194444,3.8460301942421458,3.8460301942421466,5.510974518937924,5.510974518937924
00000068,rademacher,3.0,0.02687546981523726,0.9182538600951454,0.2119140625,66.54763454861111,66.33572048611111,3.8460301942421458,9.398582130818788,5.510974518937924,13.409707225893134
00000068,gaussian,3.0,0.02687546981523726,0.9199130226056507,0.22835155024066012,66.54763454861111,66.31928299837045,3.8460301942421458,11.367295819664179,5.510974518937924,16.175105934214372
00000069,constant,1.0,0.024571843712037602,0.9761592894290165,2.0,82.00113932291667,84.00113932291667,3.948013027439787,3.9480130274397873,5.527820270467628,5.527820270467628
00000069,rademacher,1.0,0.024571843712037602,0.9758756068829395,0.08203125,82.00113932291667,82.08317057291667,3.948013027439787,5.002099473677919,5.527820270467628,7.021411422864453
00000069,gaussian,1.0,0.024571843712037602,0.9767153520947158,0.0068359375,82.00113932291667,82.00797526041667,3.948013027439787,5.439746113391474,5.527820270467628,7.722343377542006
00000069,constant,2.0,0.024571843712037602,0.9534451074685789,4.0,82.00113932291667,86.00113932291667,3.948013027439787,3.9480130274397864,5.527820270467628,5.527820270467628
00000069,rademacher,2.0,0.024571843712037602,0.9523185788580331,0.0,82.00113932291667,82.00113932291667,3.948013027439787,7.179292189266441,5.527820270467628,10.103587931744768
00000069,gaussian,2.0,0.024571843712037602,0.9521633735023805,0.020833333333342807,82.00113932291667,81.98030598958333,3.948013027439787,8.63740595138839,5.527820270467628,12.014639228665574
00000069,constant,3.0,0.024571843712037602,0.9317691273380324,6.0,82.00113932291667,88.00113932291667,3.948013027439787,3.9480130274397873,5.527820270467628,5.527820270467628
00000069,rademacher,3.0,0.024571843712037602,0.9293860295454502,0.087890625,82.00113932291667,82.08902994791667,3.948013027439787,9.878288242884432,5.527820270467628,14.111995979088617
00000069,gaussian,3.0,0.024571843712037602,0.929872392567561,0.06803385416665719,82.00113932291667,82.06917317708333,3.948013027439787,11.839567337732268,5.527820270467628,17.08687875576042
00000070,constant,1.0,0.0250712289926087,0.9763744607652094,2.0,82.9517694063927,84.9517694063927,7.357008676780488,7.357008676780488,13.407992285515693,13.407992285515693
00000070,rademacher,1.0,0.0250712289926087,0.9760765387506335,0.0587899543379109,82.9517694063927,82.89297945205479,7.357008676780488,8.11999343309551,13.407992285515693,14.321301524887396
00000070,gaussian,1.0,0.0250712289926087,0.9768989353925038,0.05051369863012667,82.9517694063927,83.00228310502283,7.357008676780488,8.530902889847658,13.407992285515693,14.895577668585716
00000070,constant,2.0,0.0250712289926087,0.9538676653526638,4.0,82.9517694063927,86.9517694063927,7.357008676780488,7.357008676780491,13.407992285515693,13.407992285515693
00000070,rademacher,2.0,0.0250712289926087,0.9526891341421984,0.176433979615652,82.9517694063927,82.77533542677705,7.357008676780488,9.6049623417624,13.407992285515693,16.154522946688573
00000070,gaussian,2.0,0.0250712289926087,0.953010461530192,0.05593827273946772,82.9517694063927,83.00770767913217,7.357008676780488,10.643058767341785,13.407992285515693,17.5705886865855
00000070,constant,3.0,0.0250712289926087,0.9324050308008214,6.0,82.9517694063927,88.9517694063927,7.357008676780488,7.357008676780488,13.407992285515693,13.407992285515693
00000070,rademacher,3.0,0.0250712289926087,0.9299442466313596,0.16850270165255665,82.9517694063927,82.78326670474014,7.357008676780488,11.97018488324492,13.407992285515693,19.069446464371868
00000070,gaussian,3.0,0.0250712289926087,0.9300799257122011,0.20861872146117832,82.9517694063927,83.16038812785388,7.357008676780488,13.992501397744604,13.407992285515693,22.346510445370075
00000071,constant,1.0,0.02408349568085514,0.9766232225596054,2.0,83.6150390625,85.6150390625,4.044219695356721,4.0442196953567215,5.859648783234637,5.859648783234637
00000071,rademacher,1.0,0.02408349568085514,0.9763438874331952,0.01953125,83.6150390625,83.5955078125,4.044219695356721,5.031537573064464,5.859648783234637,7.218395785296375
00000071,gaussian,1.0,0.02408349568085514,0.9772681604116769,0.0224609375,83.6150390625,83.592578125,4.044219695356721,5.543629939072728,5.859648783234637,7.909908956977311
00000071,constant,2.0,0.02408349568085514,0.9543186813676753,4.0,83.6150390625,87.6150390625,4.044219695356721,4.044219695356723,5.859648783234637,5.859648783234637
00000071,rademacher,2.0,0.02408349568085514,0.9532359243395456,0.046875,83.6150390625,83.5681640625,4.044219695356721,7.257738882044414,5.859648783234637,10.200425232976704
00000071,gaussian,2.0,0.02408349568085514,0.9520438065983347,0.083984375,83.6150390625,83.6990234375,4.044219695356721,8.789806048231029,5.859648783234637,12.441605090365385
00000071,constant,3.0,0.02408349568085514,0.9330142602145898,6.0,83.6150390625,89.6150390625,4.044219695356721,4.0442196953567215,5.859648783234637,5.859648783234637
00000071,rademacher,3.0,0.02408349568085514,0.9306877113866967,0.017578125,83.6150390625,83.6326171875,4.044219695356721,9.850813048358225,5.859648783234637,13.808896624960846
00000071,gaussian,3.0,0.02408349568085514,0.930008932438285,0.1103515625,83.6150390625,83.5046875,4.044219695356721,11.955270060917467,5.859648783234637,17.05750559502789
00000072,constant,1.0,0.02416513821717899,0.9765369833395174,2.0,83.2748046875,85.2748046875,4.210169818446897,4.210169818446897,6.027125927754729,6.027125927754729
00000072,rademacher,1.0,0.02416513821717899,0.9762619252310893,0.025390625,83.2748046875,83.3001953125,4.210169818446897,5.186701276707069,6.027125927754729,7.29514702796566
00000072,gaussian,1.0,0.02416513821717899,0.9764923824561159,0.0478515625,83.2748046875,83.226953125,4.210169818446897,5.78347777658874,6.027125927754729,8.245924546779918
00000072,constant,2.0,0.02416513821717899,0.9541497518160619,4.0,83.2748046875,87.2748046875,4.210169818446897,4.210169818446897,6.027125927754729,6.027125927754729
