split,name,pred_foreground_ratio,pred_component_count,pred_profile_count,pred_profile_total_length,pred_cd_mean,pred_cd_std,pred_lwr_3sigma,pred_ler_low_3sigma,pred_ler_high_3sigma,pred_ler_mean_3sigma,pred_edge_psd_hf_ratio_1d,pred_necking_score,pred_bulging_score,disagreement,fg_dev,cc_dev,label
in_dist,00000133,0.58528519,9.0,9.0,4608.0,33.296224,0.87336888,2.6201066,1.9206874,1.8207057,1.8706965,0.032508392,0.32438971,0.23861887,0.006884935628381661,0.0006980899999999846,0.0,True
in_dist,00000134,0.40930176,5.0,5.0,2560.0,41.9125,0.96559535,2.8967861,1.9799869,1.87687,1.9284284,0.048347371,0.095994796,0.060989968,0.005999280777008065,0.0003166199999999897,0.0,False
in_dist,00000139,0.32385254,7.0,7.0,2455.0,34.580855,1.9613727,5.8841181,3.0540644,3.0294328,3.0417486,0.03118591,0.8811054,0.14070869,0.006411735703946042,0.000152590000000008,0.0,False
in_dist,00000147,0.28959656,12.0,12.0,1382.0,55.324168,10.755808,32.267424,14.577894,13.67268,14.125287,0.022927188,0.96750712,0.16596804,0.020348129903244416,0.000965119999999986,0.0,True
in_dist,00000163,0.40431976,5.0,5.0,2560.0,41.402344,0.98945555,2.9683666,2.0822567,2.0134974,2.047877,0.043150645,0.08489723,0.066363722,0.006273198774359279,0.0005721999999999672,0.0,False
in_dist,00000165,0.30484009,4.0,4.0,1898.0,42.103267,1.503036,4.509108,2.7001448,2.7022445,2.7011946,0.050291114,0.90231397,0.09896782,0.007252860660495131,8.774000000000282e-05,0.0,False
in_dist,00000172,0.50769806,8.0,8.0,3640.0,36.563187,1.8143559,5.4430678,2.8785034,4.4623891,3.6704463,0.025272114,0.97252208,0.20902846,0.006111709526279818,0.000598909999999897,0.0,False
in_dist,00000180,0.32549667,4.0,4.0,2048.0,41.663574,0.93762509,2.8128753,1.8787062,2.1419257,2.010316,0.041932086,0.072722207,0.066010505,0.0062840778313981716,0.00012206999999997414,0.0,False
in_dist,00000184,0.32289124,2.0,2.0,1024.0,82.660156,0.66017231,1.9805169,0.91260971,1.6149677,1.2637887,0.040314968,0.034602252,0.01758141,0.0028879930090205397,0.00012969999999995485,0.0,False
in_dist,00000188,0.40713501,5.0,5.0,2560.0,41.690625,0.9340278,2.8020834,1.8067002,2.1022978,1.954499,0.042892666,0.072593005,0.074626866,0.005812657776428254,5.7220000000024474e-05,0.0,False
in_dist,00000189,0.62360764,8.0,8.0,4096.0,39.910889,0.94920523,2.8476157,2.0313399,2.1987901,2.115065,0.039128749,0.073914744,0.086297923,0.006907394514960696,0.00010682000000006298,0.0,False
in_dist,00000415,0.2876358,4.0,4.0,2048.0,36.817383,0.96932918,2.9079875,1.9632261,1.6521646,1.8076954,0.039692986,0.08665853,0.081588583,0.006488909514506314,0.00020980999999997696,0.0,False
in_dist,00000419,0.62531662,8.0,8.0,4096.0,40.020264,0.91250895,2.7375269,2.0029798,2.0047992,2.0038895,0.044372521,0.074005279,0.094071461,0.006996496635363614,0.00021744000000001318,0.0,False
in_dist,00000421,0.57275772,8.0,8.0,4096.0,36.656494,0.91636512,2.7490954,2.2155014,1.9576371,2.0865692,0.03434079,0.26659239,0.14085628,0.006428915639622335,0.0008087100000000458,0.0,False
in_dist,00000440,0.27910995,8.0,8.0,2160.0,33.874537,3.3400979,10.020294,4.7738321,5.4743264,5.1240792,0.028146243,0.97578254,0.16497045,0.008607261061336913,0.000617980000000018,0.0,False
in_dist,00000447,0.5798378,8.0,8.0,4096.0,37.109619,0.90917432,2.727523,2.1321375,1.899233,2.0156852,0.037698731,0.1208559,0.14964998,0.006735035294099023,0.0004768399999999229,0.0,False
in_dist,00000456,0.38655472,5.0,5.0,2560.0,39.583203,0.86397696,2.5919309,1.6719517,2.028914,1.8504328,0.043342104,0.081484279,0.063544519,0.0064320346785931015,6.865999999999817e-05,0.0,False
in_dist,00000457,0.40283966,5.0,5.0,2560.0,41.250781,0.92249328,2.7674798,2.0042137,1.9855554,1.9948845,0.043061153,0.073453668,0.071181823,0.005876635098317151,6.102999999996195e-05,0.0,False
in_dist,00000465,0.57959366,8.0,8.0,4096.0,37.093994,0.80700034,2.421001,1.6392515,1.8445824,1.741917,0.042464605,0.073688328,0.076524375,0.006485861670926685,0.0004043599999999925,0.0,False
in_dist,00000470,0.32162094,17.0,17.0,2064.0,40.896802,8.2303613,24.691084,10.813996,12.898457,11.856226,0.018039069,0.97606973,0.45695364,0.011688744402747475,7.247999999998589e-05,0.0,True
in_dist,00000476,0.40105057,5.0,5.0,2560.0,41.067578,0.88763905,2.6629171,2.0662215,1.9676216,2.0169215,0.041887137,0.07773313,0.065427797,0.006633771547529754,0.0003395099999999873,0.0,False
in_dist,00000484,0.41183853,8.0,8.0,2947.0,36.634204,4.0990662,12.297199,9.0561681,9.6950473,9.3756077,0.022992517,0.96831327,0.39586139,0.00747657418225367,0.00018311000000004185,0.0,False
in_dist,00000487,0.30649185,4.0,4.0,2048.0,39.230957,0.86414994,2.5924498,1.9425065,1.495933,1.7192197,0.044893725,0.066654202,0.080776808,0.00625365444319026,3.052000000003385e-05,0.0,False
in_dist,00000492,0.32217789,4.0,4.0,2048.0,41.23877,0.96536935,2.8961081,2.0110338,1.8265257,1.9187798,0.049260156,0.082956259,0.085972851,0.006544660220030529,0.0002784800000000254,0.0,False
in_dist,00000499,0.2863884,5.0,5.0,2560.0,29.326172,0.93179456,2.7953837,1.7223417,1.665425,1.6938834,0.032539128,0.27302231,0.14239351,0.006907312075650318,0.0002441400000000038,0.0,False
in_dist,00000500,0.24712753,3.0,3.0,1536.0,42.176432,0.99717947,2.9915384,2.256728,1.9028636,2.0797958,0.042389491,0.085546803,0.078585822,0.00675822615682653,0.00041579999999999395,0.0,False
in_dist,00000511,0.33127975,6.0,6.0,2460.0,35.302033,4.088117,12.264351,6.4476529,8.6227729,7.5352129,0.020921697,0.91298865,0.86222859,0.006977430129015416,0.0001640299999999817,0.0,False
in_dist,00000530,0.40985489,5.0,5.0,2560.0,41.969141,0.90278595,2.7083578,1.9972468,1.9564509,1.9768489,0.046482553,0.091138413,0.06400665,0.006587227715130761,9.918000000003202e-05,0.0,False
in_dist,00000534,0.55462265,9.0,9.0,4128.0,35.220688,0.98221659,2.9466498,2.7180753,2.8219016,2.7699885,0.036877139,0.96923077,0.26153846,0.006963300318330923,0.00027465999999998214,0.0,False
in_dist,00000535,0.41004944,8.0,8.0,3017.0,35.62877,0.94863577,2.8459073,2.0816588,2.0232546,2.0524567,0.043277312,0.87086093,0.34328358,0.01070127149275446,0.0006217900000000109,0.0,True
in_dist,00000539,0.32375336,4.0,4.0,2048.0,41.44043,0.92714916,2.7814475,2.1383613,2.0982855,2.1183234,0.039553836,0.072729006,0.073682204,0.006733414791974979,0.0003509500000000165,0.0,False
in_dist,00000540,0.47969818,6.0,6.0,3072.0,40.934245,0.91375661,2.7412698,1.955084,1.9179649,1.9365245,0.047593779,0.073235165,0.078565615,0.006660235823405247,2.670000000004613e-05,0.0,False
in_dist,00000549,0.36215973,11.0,11.0,2233.0,42.515898,5.0674317,15.202295,7.4832259,7.5682032,7.5257146,0.017701066,0.97666505,0.19158725,0.007567362587715398,7.247999999998589e-05,0.0,False
in_dist,00000550,0.45914459,6.0,6.0,3072.0,39.180339,0.85089462,2.5526839,1.9115915,1.9202396,1.9159156,0.046546816,0.1027192,0.074646144,0.006635733989751702,7.629999999980708e-06,0.0,False
in_dist,00000556,0.59260178,8.0,8.0,4096.0,37.926514,0.88803323,2.6640997,1.8110035,2.1045311,1.9577673,0.036279713,0.098106376,0.077261829,0.006286132536780897,6.103000000001746e-05,0.0,False
in_dist,00000557,0.50146866,10.0,10.0,3993.0,32.921863,1.4694688,4.4084064,2.4806529,2.6569653,2.5688091,0.055273514,0.93030066,0.14657134,0.009097905813920115,0.000770570000000026,0.0,False
in_dist,00000567,0.43469238,8.0,8.0,2763.0,41.242128,2.8097679,8.4293038,11.236578,12.15382,11.695199,0.01477253,0.92806894,0.22597403,0.008255404870373684,7.628999999997887e-05,0.0,False
in_dist,00000573,0.35322952,10.0,10.0,2490.0,37.18755,2.5446335,7.6339005,5.6362795,5.6559396,5.6461096,0.030776491,0.97268589,0.25,0.007996863712697366,0.00016020999999999397,0.0,True
in_dist,00000579,0.39080811,6.0,6.0,2761.0,37.105397,1.2292987,3.6878961,3.535667,3.6515518,3.5936094,0.031663708,0.91413926,0.20205041,0.007607767335867988,3.8099999999929857e-06,0.0,True
in_dist,00000583,0.38471222,5.0,5.0,2560.0,39.394531,0.8512289,2.5536867,2.0385433,1.4602943,1.7494188,0.040765839,0.069958081,0.073125291,0.006049310767922367,0.0002403300000000108,0.0,False
in_dist,00000594,0.47113419,6.0,6.0,3072.0,40.203451,0.96213475,2.8864043,2.2394357,2.1880992,2.2137674,0.037012185,0.091213884,0.085494527,0.006066254313628061,0.0006752099999999817,0.0,False
in_dist,00000595,0.57397079,8.0,8.0,4096.0,36.734131,0.90095422,2.7028627,2.1374926,1.8545278,1.9960102,0.035105417,0.12677658,0.1642979,0.006258261973363655,0.0006751999999999869,0.0,False
in_dist,00000596,0.40631485,5.0,5.0,2560.0,41.606641,0.91465145,2.7439543,1.962298,1.8738591,1.9180785,0.044944048,0.067003084,0.05785124,0.00581637670820323,0.00043488000000002636,0.0,False
in_dist,00000598,0.28599167,7.0,7.0,2339.0,32.051732,2.2387527,6.7162581,3.3820471,3.7154067,3.5487269,0.049690787,0.92751289,0.20811856,0.009186704441842886,7.630000000036219e-06,0.0,False
in_dist,00000599,0.4725647,6.0,6.0,3072.0,40.325521,0.84023952,2.5207186,2.0022298,1.8925645,1.9473971,0.040827738,0.084078712,0.060540439,0.006241653011220372,0.000461580000000017,0.0,False
in_dist,00000604,0.50204849,10.0,10.0,3754.0,35.058338,2.9563469,8.8690406,6.0588233,5.4332722,5.7460478,0.018630963,0.92180487,0.29344893,0.007593548904394454,0.00041960999999990367,0.0,False
in_dist,00000615,0.24648666,13.0,13.0,2173.0,29.735389,5.1290857,15.387257,7.3319742,6.96216,7.1470671,0.015882026,0.9520307,0.41923077,0.010751938632487246,0.0005645699999999865,0.0,False
in_dist,00000621,0.5487709,7.0,7.0,3584.0,40.138672,0.89348895,2.6804669,1.8223083,1.9498621,1.8860852,0.072914182,0.086331629,0.069985603,0.005272522267071533,0.0003280599999999634,0.0,False
in_dist,00000623,0.62054825,8.0,8.0,4096.0,39.715088,0.90897033,2.726911,2.0743561,2.2874646,2.1809103,0.035196902,0.090227048,0.065118529,0.005725564200194988,0.0006713900000000494,0.0,False
in_dist,00000624,0.32587051,4.0,4.0,2048.0,41.711426,1.0081211,3.0243633,2.097124,1.9393132,2.0182186,0.044173168,0.089095931,0.074175952,0.006032287292035754,0.00016783999999997468,0.0,False
in_dist,00000629,0.48843765,7.0,7.0,3584.0,35.725725,0.84355795,2.5306739,1.6688054,1.6586303,1.6637179,0.040192903,0.13416009,0.15445321,0.006955404105892904,0.00014877000000002027,0.0,False
in_dist,00000636,0.62493134,8.0,8.0,4096.0,39.995605,0.88732769,2.6619831,1.9417906,2.0857177,2.0137542,0.039916836,0.097355534,0.056915364,0.00587618382088595,0.00022506999999993837,0.0,False
in_dist,00000650,0.32464981,4.0,4.0,2048.0,41.555176,0.97939957,2.9381987,1.9097074,2.1449046,2.027306,0.044614053,0.083474656,0.061239872,0.006477792600805277,6.102999999996195e-05,0.0,False
in_dist,00000653,0.38498688,10.0,10.0,2765.0,36.499819,4.5571327,13.671398,11.694218,10.290462,10.99234,0.018058654,0.9663437,0.36747405,0.008409400258626909,0.00037765000000000715,0.0,False
in_dist,00000662,0.59117889,8.0,8.0,4096.0,37.835449,0.86543401,2.596302,1.8700899,2.1335668,2.0018284,0.036860008,0.10109729,0.077051025,0.007263323356069051,0.0005073500000000175,0.0,False
in_dist,00000664,0.401371,5.0,5.0,2560.0,41.100391,0.95157255,2.8547177,2.0971995,2.126384,2.1117917,0.037001434,0.086057873,0.059531258,0.006219578404966786,0.00015640000000000098,0.0,False
in_dist,00000675,0.37214661,5.0,5.0,2560.0,38.108203,0.95594877,2.8678463,1.657052,2.1153675,1.8862097,0.040173222,0.13590336,0.091490496,0.00746746049717395,9.15499999999958e-05,0.0,False
in_dist,00000689,0.40044785,5.0,5.0,2560.0,41.005859,0.86348248,2.5904474,1.6520524,2.1216418,1.8868471,0.033100507,0.069307854,0.05944319,0.005003603929760403,0.0003662199999999727,0.0,False
in_dist,00000691,0.56005859,8.0,8.0,4096.0,35.84375,0.81496818,2.4449045,1.8730656,1.618972,1.7460188,0.049691662,0.073280501,0.10095689,0.00760742824590066,0.0006218000000000057,0.0,False
in_dist,00000696,0.48177719,6.0,6.0,3072.0,41.111654,0.89192718,2.6757815,1.7986086,1.9225721,1.8605904,0.047936982,0.066348717,0.066718349,0.0071175927726701005,0.00014877000000002027,0.0,False
in_dist,00000698,0.45822906,6.0,6.0,3072.0,39.10319,0.94444337,2.8333301,2.0816261,1.810214,1.94592,0.037174564,0.093891998,0.097641785,0.00756189174135613,0.0001716600000000179,0.0,False
in_dist,00000699,0.23411942,12.0,12.0,1359.0,45.269316,9.1217264,27.365179,14.131927,12.36392,13.247923,0.014781773,0.95881826,0.32784636,0.010409384703838342,8.39200000000151e-05,0.0,False
in_dist,00000705,0.61557007,8.0,8.0,4096.0,39.396484,0.8779379,2.6338137,1.8917741,2.0546826,1.9732284,0.036804694,0.08530594,0.06714307,0.005634505450181515,0.0001602199999999332,0.0,False
in_dist,00000712,0.59197617,12.0,12.0,5146.0,30.156044,2.3694705,7.1084115,6.3503481,5.6828398,6.016594,0.018176945,0.96001632,0.20228216,0.008976773660193005,0.0005302500000000654,0.0,False
in_dist,00000713,0.41337585,7.0,7.0,2734.0,39.635699,1.8695531,5.6086594,3.2045894,2.8416847,3.0231371,0.043165203,0.9489917,0.12218268,0.007937301996545187,6.485000000000518e-05,0.0,False
in_dist,00000714,0.31785965,4.0,4.0,2048.0,40.686035,0.94261908,2.8278572,2.1685098,1.9617435,2.0651267,0.040589813,0.07268481,0.079207457,0.006185110241461622,3.052000000003385e-05,0.0,False
in_dist,00000721,0.32526016,4.0,4.0,2048.0,41.633301,0.9257892,2.7773676,1.9961845,1.8661053,1.9311449,0.043726166,0.067743592,0.054385472,0.005989212143510003,0.00025177000000004,0.0,False
in_dist,00000725,0.47302628,6.0,6.0,3072.0,40.364909,0.88849378,2.6654813,1.9167479,2.0295866,1.9731672,0.042305688,0.10315298,0.06707086,0.006193753816104874,0.0008545000000000358,0.0,False
in_dist,00000727,0.3071022,14.0,14.0,1939.0,41.518824,6.9918513,20.975554,8.9107434,10.362667,9.6367053,0.018413136,0.97582884,0.61355932,0.007967077357844743,0.00031280000000000197,0.0,False
in_dist,00000732,0.59070969,8.0,8.0,4096.0,37.80542,0.9335484,2.8006452,1.7907013,2.1551092,1.9729053,0.03660409,0.099008984,0.090673335,0.007169795538464974,0.0003204399999999774,0.0,False
in_dist,00000736,0.39951324,5.0,5.0,2560.0,40.910156,0.98309971,2.9492991,2.1820632,2.1633393,2.1727013,0.039907841,0.074655915,0.071478398,0.006560935132498336,0.0002593899999999705,0.0,False
in_dist,00000740,0.61956024,8.0,8.0,4096.0,39.651855,0.90620744,2.7186223,1.8658696,2.0800669,1.9729682,0.036685452,0.069319577,0.067235445,0.0058576355902989485,0.0003280599999999634,0.0,False
in_dist,00000745,0.24993134,8.0,8.0,1800.0,36.398889,4.1918557,12.575567,5.7987623,6.6412137,6.219988,0.02328089,0.92850658,0.17000955,0.008197915390214305,0.00028610000000001135,0.0,False
in_dist,00000747,0.53149414,7.0,7.0,3584.0,38.875,0.90336456,2.7100937,1.9972886,1.8040686,1.9006786,0.045688938,0.089597945,0.071424638,0.006742052421103595,0.0004921000000001063,0.0,False
in_dist,00000748,0.3963089,8.0,8.0,2625.0,39.578286,4.3561204,13.068361,9.7090834,8.5233227,9.1162031,0.021914126,0.9398688,0.55244295,0.00610194474654191,0.00012970000000001036,0.0,False
in_dist,00000750,0.34207153,6.0,6.0,2136.0,41.981273,1.5512902,4.6538705,4.6160801,4.1165084,4.3662943,0.034277558,0.90034072,0.2005698,0.007480411000807208,0.0002479499999999968,0.0,False
in_dist,00000752,0.47941208,6.0,6.0,3072.0,40.909831,0.93499891,2.8049967,1.9600061,1.9727142,1.9663602,0.048283936,0.075316054,0.071741199,0.008153232855462655,0.0001602199999999887,0.0,False
in_dist,00000753,0.48029709,6.0,6.0,3072.0,40.985352,0.92469406,2.7740822,2.0945285,1.9271661,2.0108473,0.046785516,0.085327441,0.064294692,0.007530824486135512,0.00025558999999997223,0.0,False
in_dist,00000757,0.57954788,8.0,8.0,4096.0,37.091064,0.92455434,2.773663,2.0790279,1.7878726,1.9334503,0.036732664,0.13409036,0.11331239,0.0059559233179861115,0.00019836000000006404,0.0,False
in_dist,00000765,0.3599968,15.0,15.0,2493.0,37.855997,5.4003375,16.201012,8.175704,7.374171,7.7749375,0.021200272,0.90341922,0.26349892,0.00916634517606596,0.0005836499999999911,0.0,False
in_dist,00000766,0.22920609,5.0,5.0,1430.0,42.017483,3.2709782,9.8129347,5.8603468,4.6701608,5.2652538,0.030385571,0.97589566,0.18979187,0.008166929411521195,0.00025558000000000525,0.0,False
in_dist,00000768,0.40662003,8.0,8.0,2930.0,36.383618,4.1122541,12.336762,11.908589,9.1179699,10.513279,0.0092186831,0.97198566,0.33856209,0.007879953326358269,0.0006446900000000033,0.0,False
in_dist,00000771,0.29750443,7.0,7.0,2052.0,38.013645,4.3568067,13.07042,8.5887579,9.0586311,8.8236945,0.017534569,0.92179832,0.51710901,0.008205322396644399,0.0001602199999999887,0.0,False
in_dist,00000779,0.3658905,5.0,5.0,2560.0,37.467188,0.98117844,2.9435353,1.6756182,2.1230246,1.8993214,0.038099846,0.084725032,0.10968715,0.0064669267841569456,0.0002594000000000207,0.0,False
in_dist,00000782,0.43639755,8.0,8.0,3242.0,35.288094,4.1306885,12.392066,8.5047943,8.7866413,8.6457178,0.015668047,0.95115007,0.71605363,0.00837083372586811,0.0001754700000000109,0.0,False
in_dist,00000784,0.55424118,9.0,9.0,3924.0,37.029817,3.5746943,10.724083,9.015096,8.917591,8.9663435,0.011202378,0.97406981,0.32443832,0.011078028411227514,0.00046157999999996147,0.0,False
in_dist,00000793,0.62097931,8.0,8.0,4096.0,39.742676,0.89853668,2.69561,1.8764372,1.9491691,1.9128032,0.039032831,0.092153869,0.086734202,0.00582106182156783,0.00017548000000000563,0.0,False
in_dist,00000795,0.47862625,6.0,6.0,3072.0,40.842773,0.8966869,2.6900607,1.893848,1.8923686,1.8931083,0.048249109,0.06918239,0.061978369,0.00593933594257845,9.536999999998352e-05,0.0,False
in_dist,00000807,0.59547806,9.0,9.0,4608.0,33.876085,0.83751938,2.5125581,1.9244431,1.6319017,1.7781724,0.043927936,0.12859304,0.16187595,0.007722708926905852,0.00013732999999993556,0.0,False
in_dist,00000812,0.61189651,9.0,9.0,4374.0,36.674211,1.8785046,5.6355138,3.6414901,3.675547,3.6585186,0.031608249,0.93940054,0.20511096,0.007795049029318046,0.00044250000000001233,0.0,False
in_dist,00000821,0.37048721,6.0,6.0,2428.0,40.000412,2.8724516,8.6173549,11.799495,11.471774,11.635635,0.014667577,0.93994874,0.2466342,0.007724899317987255,0.00021362999999996468,0.0,True
in_dist,00000008,0.62546158,8.0,8.0,4096.0,40.029541,0.87606311,2.6281893,2.0342965,2.1422993,2.0882979,0.039508609,0.06991359,0.084171519,0.0068215807313256605,0.0007247900000000307,0.0,False
in_dist,00000028,0.57316971,9.0,9.0,4119.0,36.478029,0.86227631,2.5868289,1.9295994,1.7990882,1.8643438,0.03915438,0.83088235,0.18382353,0.007756915362065353,7.24800000000414e-05,1.0,True
in_dist,00000029,0.5730896,10.0,10.0,4127.0,36.402229,0.88542668,2.65628,2.0323046,1.7033889,1.8678467,0.041670342,0.8,0.4,0.007757034232557913,0.0005340600000000029,1.0,True
in_dist,00000031,0.26277161,4.0,4.0,2048.0,33.634766,0.88486081,2.6545824,1.4352827,1.9635816,1.6994321,0.04092203,0.13641155,0.18743411,0.006624703365034956,0.00027084999999998915,0.0,False
in_dist,00000034,0.55257797,7.0,7.0,3584.0,40.417132,0.97634531,2.9290359,2.2610992,2.1228709,2.1919851,0.035934449,0.090804377,0.081205606,0.006271650971651277,0.00036621000000003345,0.0,False
in_dist,00000037,0.49084473,4.0,4.0,1847.0,69.703844,4.8004137,14.401241,7.3884344,6.7687635,7.078599,0.060410928,0.94040185,0.057867079,0.0038701311402947747,5.341000000003149e-05,0.0,False
in_dist,00000038,0.44669724,9.0,9.0,2240.0,52.276339,4.6727127,14.018138,6.5629836,7.0187125,6.7908481,0.023170908,0.90312094,0.17346939,0.005365942997324624,0.00011062000000000571,0.0,False
in_dist,00000050,0.62634659,8.0,8.0,4096.0,40.086182,0.87042966,2.611289,1.9871543,1.9662277,1.976691,0.04086383,0.068541646,0.082505654,0.006093414795680707,0.00013733000000004658,0.0,False
in_dist,00000052,0.56140137,8.0,8.0,4069.0,36.1681,1.3379431,4.0138294,3.501181,3.344712,3.4229465,0.035115114,0.85273279,0.16510746,0.008650857190671268,0.00037001999999997093,0.0,False
in_dist,00000063,0.86605835,1.0,0.0,0.0,,,,,,,,,,0.04687357765290834,0.005928040000000023,0.0,False
in_dist,00000064,0.29261017,9.0,9.0,1379.0,56.100798,9.3858065,28.157419,11.638452,12.703467,12.17096,0.021919072,0.98392353,0.16426422,0.009640837279643488,0.00013732999999999107,0.0,False
in_dist,00000080,0.26064682,5.0,5.0,1671.0,40.889886,3.0620312,9.1860935,8.0820832,8.4330817,8.2575824,0.025858904,0.92470247,0.14710649,0.00723272056528701,1.1439999999973693e-05,0.0,False
in_dist,00000081,0.58057022,9.0,9.0,4608.0,33.027995,0.84720635,2.5416191,1.7459173,1.7488714,1.7473944,0.038299684,0.22629392,0.30678918,0.007303147088006945,0.0011634799999999945,0.0,True
in_dist,00000083,0.489254,10.0,10.0,2228.0,57.565081,7.4407075,22.322122,10.242112,8.295464,9.2687882,0.076148996,0.96871667,0.14440907,0.005088024812856418,0.00037764999999995164,0.0,False
in_dist,00000091,0.60169601,8.0,8.0,4096.0,38.508545,0.86512247,2.5953674,1.8505155,2.1432235,1.9968695,0.035238914,0.079762946,0.078581227,0.006425011719196294,0.00015257999999995775,0.0,False
in_dist,00000092,0.36488342,6.0,6.0,2499.0,38.277311,2.6670932,8.0012797,3.8761873,5.5180393,4.6971133,0.034022341,0.88836639,0.56614517,0.006657745011614757,0.0002594000000000207,0.0,False
in_dist,00000100,0.42029953,6.0,6.0,3072.0,35.865234,0.85068006,2.5520402,1.9731287,1.6144073,1.793768,0.041762685,0.13334587,0.15553884,0.0061244250171471615,0.00022506999999999389,0.0,False
in_dist,00000105,0.55109406,7.0,7.0,3584.0,40.308594,0.89984585,2.6995376,2.0310419,2.085864,2.0584529,0.04003352,0.074484357,0.069096431,0.006144769925414906,0.00021361999999991443,0.0,False
in_dist,00000106,0.53901291,7.0,7.0,3584.0,39.424944,0.92324276,2.7697283,1.9948199,1.8176143,1.9062171,0.048318821,0.10318471,0.064549664,0.006485537476364933,1.9070000000009912e-05,0.0,False
in_dist,00000110,0.24630737,3.0,3.0,1536.0,42.036458,1.0320609,3.0961827,2.1005392,2.22289,2.1617146,0.040598244,0.10021736,0.073325259,0.005603875131738989,0.0001602199999999887,0.0,False
in_dist,00000114,0.31958008,4.0,4.0,2048.0,40.90625,0.87832811,2.6349843,2.13486,2.2785876,2.2067238,0.035297373,0.066007393,0.060449882,0.005322001334704285,7.247999999998589e-05,0.0,False
in_dist,00000115,0.40650558,5.0,5.0,2560.0,41.626172,0.89426214,2.6827864,1.8750761,1.8307658,1.852921,0.04799282,0.08657277,0.075078158,0.00568858947498363,6.867000000004841e-05,0.0,False
in_dist,00000119,0.6242485,8.0,8.0,4096.0,39.951904,0.89897502,2.6969251,2.0719669,2.1416131,2.10679,0.036051427,0.069502431,0.063975063,0.006467080275616932,0.0006790199999999746,0.0,False
in_dist,00000123,0.57781601,9.0,9.0,4416.0,34.291214,0.89481826,2.6844548,1.9045327,1.9093491,1.9069409,0.036211237,0.71793742,0.26928162,0.009672718445676076,0.0005340600000000029,0.0,True
in_dist,00000125,0.58337402,9.0,9.0,4608.0,33.1875,0.847018,2.541054,1.8631766,1.9127199,1.8879482,0.032652135,0.22591793,0.21641469,0.006294222066308475,0.0003929100000000796,0.0,False
in_dist,00000137,0.57072067,9.0,9.0,4160.0,35.954327,0.88160487,2.6448146,2.0337592,1.7259486,1.8798539,0.039920591,0.79421222,0.64630225,0.008336022990712677,6.866000000005368e-05,1.0,True
in_dist,00000138,0.40319061,5.0,5.0,2560.0,41.286719,0.94797523,2.8439257,1.9175646,1.9864419,1.9520032,0.043193755,0.081874381,0.057404365,0.005769936813393328,0.0003204299999999827,0.0,False
in_dist,00000145,0.3669548,6.0,6.0,2412.0,39.881841,2.0233466,6.0700399,4.8149549,4.7979536,4.8064542,0.036935011,0.92501655,0.40567951,0.010035223748019129,0.0005950999999999596,0.0,True
in_dist,00000146,0.30994797,6.0,6.0,1934.0,42.011892,2.7118726,8.1356178,4.307351,4.5707277,4.4390394,0.036112718,0.97587574,0.15796431,0.00809934747814045,8.774000000000282e-05,0.0,False
in_dist,00000153,0.49088669,7.0,7.0,3584.0,35.904855,0.87036918,2.6111075,2.1428156,1.7111325,1.9269741,0.040129785,0.23036452,0.15445321,0.006136327477941461,0.00047301999999999067,0.0,False
in_dist,00000174,0.38780594,5.0,5.0,2560.0,39.711328,0.90313926,2.7094178,1.6015388,1.9810983,1.7913185,0.041794313,0.075987842,0.069908815,0.005630599814778647,0.00047301999999999067,0.0,False
in_dist,00000176,0.53170013,8.0,8.0,2236.0,62.337209,6.7838728,20.351618,10.548817,7.7408522,9.1448345,0.032650008,0.97637795,0.44937833,0.005454716089486555,0.0004730299999999854,0.0,False
in_dist,00000178,0.49144363,3.0,3.0,1536.0,83.873047,0.76802905,2.3040871,1.1768573,1.7537786,1.4653179,0.040547071,0.061632717,0.045609258,0.0031245260863784763,0.0001678400000000302,0.0,False
in_dist,00000181,0.48035431,6.0,6.0,3072.0,40.990234,0.89491695,2.6847509,1.889893,1.8063776,1.8481353,0.045168438,0.075361187,0.06535515,0.005587532685009222,0.00037384000000001416,0.0,False
in_dist,00000182,0.48738098,7.0,7.0,3584.0,35.648438,0.86623678,2.5987103,1.6800289,2.0083875,1.8442082,0.040589083,0.33281209,0.20093823,0.008007905937576165,0.0005264300000000222,0.0,False
in_dist,00000190,0.63288116,8.0,8.0,4096.0,40.504395,0.89430782,2.6829235,2.0329778,2.1325715,2.0827746,0.038951737,0.07405054,0.084638881,0.006503095768639056,0.0002326999999999746,0.0,False
in_dist,00000409,0.42153931,5.0,5.0,1975.0,55.951392,6.8726412,20.617924,10.273952,10.002456,10.138204,0.012319195,0.96852023,0.10511883,0.004974559926989364,8.39200000000151e-05,0.0,False
in_dist,00000420,0.59835434,8.0,8.0,4096.0,38.294922,0.90232833,2.706985,1.9973489,2.0747612,2.0360551,0.037165958,0.071977105,0.086218601,0.008044479866257448,4.9590000000043766e-05,0.0,True
in_dist,00000426,0.44813538,6.0,6.0,3072.0,38.240885,0.91712391,2.7513717,1.7898279,2.2071145,1.9984712,0.036958598,0.077392228,0.093927192,0.007015875471989119,0.0003204299999999827,0.0,False
in_dist,00000427,0.30941772,5.0,5.0,2028.0,39.996055,2.422558,7.267674,6.9342474,6.4117358,6.6729916,0.014119439,0.87566967,0.15837104,0.007710296697797658,0.00017548000000000563,0.0,False
