fold,model,name,iou,abs_err_cd_mean,abs_err_lwr_3sigma,abs_err_ler_mean_3sigma
1,hrnet,481,0.9899880887218556,0.0095062242,0.43661431,0.25853034
1,hrnet,486,0.9892242506659107,0.053017097,0.28111221,0.16796829
1,hrnet,490,0.9908214244212147,0.09335114,0.1479233,0.073354589
1,hrnet,494,0.9895968411689787,0.053013393,0.20372476,0.12509169
1,hrnet,495,0.9880852265790682,0.020249333,0.1433889,0.099803552
1,hrnet,496,0.9891096025354305,0.018214392,0.21019093,0.14140268
1,hrnet,497,0.9878932727331062,0.069132383,0.55420822,0.25076228
1,hrnet,514,0.9898428615725992,0.062825521,0.23456326,0.15309947
1,hrnet,519,0.9869815833832368,0.053382907,0.11011812,0.090832501
1,hrnet,522,0.9901851070459372,0.023925781,0.16991043,0.13045911
1,hrnet,526,0.9892321298335336,0.001953125,0.2332918,0.16504574
1,hrnet,533,0.9894988874273062,0.0036138358,0.33280607,0.20599971
1,hrnet,537,0.9907632544414138,0.010881696,0.19344857,0.13325611
1,hrnet,541,0.9881274482084514,0.060847356,0.1874206,0.12665596
1,hrnet,542,0.9895027928342531,0.018798828,0.17410567,0.1395709
1,hrnet,546,0.9906272185565194,0.028645833,0.20939286,0.16005316
1,hrnet,555,0.988613257421116,0.0025390625,0.19234198,0.14913255
1,hrnet,559,0.9860368365441899,0.068627898,0.31472076,0.17541293
1,hrnet,563,0.9900219680939187,0.025390625,0.27433813,0.19202288
1,hrnet,570,0.9902839620745676,0.074707031,0.1667194,0.15399347
1,hrnet,575,0.9798295620739995,0.91140448,0.1317101,0.048921817
1,hrnet,584,0.9906716889539264,0.031738281,0.25502731,0.1535354
1,hrnet,589,0.9815425888658742,1.7472484,0.78957416,0.40510048
1,hrnet,591,0.9911579221104074,0.005787791,0.31870946,0.16789861
1,hrnet,592,0.9874502933176627,0.046945105,0.14527255,0.086449585
1,hrnet,627,0.9894505630485154,0.018774935,0.14034961,0.10255483
1,hrnet,635,0.9894803202941469,0.046484375,0.3708137,0.23513747
1,hrnet,642,0.9895076921191717,0.055419922,0.24036166,0.14102284
1,hrnet,643,0.9902135231304979,0.010742188,0.23848314,0.16228908
1,hrnet,644,0.989961031730386,0.043359375,0.27724491,0.18629007
1,hrnet,647,0.9898800326272855,0.022949219,0.22381815,0.1410847
1,hrnet,654,0.9884357440620112,0.042740362,0.28412191,0.15707132
1,hrnet,668,0.9905664009847613,0.047679919,0.14625538,0.021587505
1,hrnet,673,0.9876562499984568,0.015905363,0.42378989,0.18271971
1,hrnet,678,0.990841172527252,0.029296875,0.22673467,0.14298483
1,hrnet,684,0.9862469259536985,0.03055665,0.10136274,0.083204706
1,hrnet,704,0.9880662589793399,0.000448167,0.075030222,0.01970199
1,hrnet,707,0.9894507939708815,0.035546875,0.24636879,0.17252416
1,hrnet,711,0.9895584817955235,0.010416667,0.25755416,0.17700062
1,hrnet,719,0.9906637481957307,0.017333984,0.23100647,0.15775709
1,hrnet,729,0.9902010402623278,0.033447266,0.23523437,0.15616014
1,hrnet,733,0.9904185629917095,0.036328125,0.29384736,0.16112427
1,hrnet,734,0.9896492061745381,0.034912109,0.2231454,0.13113318
1,hrnet,738,0.9898209985339882,0.012207031,0.27011298,0.18380277
1,hrnet,739,0.9898422072057301,0.041631055,0.32688075,0.19204212
1,hrnet,755,0.9887626593482823,0.026041667,0.22603251,0.1420873
1,hrnet,756,0.9883843032520137,0.013020833,0.17465492,0.1250922
1,hrnet,758,0.989873356728484,0.048502604,0.22553329,0.13244838
1,hrnet,760,0.9616461450456323,2.1100602,0.20732752,0.1602204
1,hrnet,762,0.9879929472521755,0.082943925,0.24204048,0.0598813
1,hrnet,772,0.9902457168441742,0.017299107,0.1787666,0.10518547
1,hrnet,773,0.9905828768381914,0.072753906,0.13360312,0.1324351
1,hrnet,778,0.9893446018717463,0.043247768,0.2052258,0.16109738
1,hrnet,789,0.990365258290501,0.012695312,0.23812742,0.16369232
1,hrnet,791,0.9876197065136197,0.027655188,0.18980444,0.12214011
1,hrnet,796,0.9892988082898632,0.015136719,0.26135355,0.17832637
1,hrnet,797,0.9864035449852938,0.043977015,0.42807672,0.19581272
1,hrnet,798,0.9895497278565171,0.055078125,0.23238788,0.11440432
1,hrnet,801,0.9894893224336934,0.046142578,0.2381155,0.13972154
1,hrnet,803,0.9893719415193469,0.021875,0.26691844,0.14979422
1,hrnet,805,0.9878439502443851,0.029637822,0.20853756,0.15304682
1,hrnet,809,0.9894293625994292,0.03125,0.20161957,0.14988635
1,hrnet,815,0.9880341499783079,0.32898439,1.0654695,0.37719315
1,segformer,10,0.9781251439128834,1.2760324,0.25399542,0.17230391
1,segformer,15,0.9867675017947638,0.054103832,0.4400476,0.26180861
1,segformer,17,0.9912176425234752,0.034883721,0.20789885,0.049542886
1,segformer,21,0.9879339555608931,0.034423828,0.39433366,0.26015717
1,segformer,23,0.9882098346339968,0.0065917969,0.35994425,0.2324917
1,segformer,27,0.9885507814193342,0.059988839,0.37837129,0.23991561
1,segformer,30,0.9876317936784089,0.027099609,0.23821509,0.1718907
1,segformer,32,0.9872843230648702,0.14967244,0.27898061,0.18892368
1,segformer,43,0.9880989282450963,0.073828125,0.22903151,0.1831476
1,segformer,45,0.9870034092593515,0.014539931,0.24674977,0.1495888
1,segformer,48,0.9887236250426158,0.056396484,0.22088007,0.14030462
1,segformer,51,0.9776594800798906,0.27410014,0.56048326,0.18157573
1,segformer,57,0.9870431850764186,0.013888889,0.27084002,0.15731582
1,segformer,59,0.995708154505267,0.052734375,0.2255536,0.11442781
1,segformer,60,0.9971197248685268,0.077148438,0.5430766,0.29043034
1,segformer,67,0.976839380280308,1.7066506,0.1927216,0.16660901
1,segformer,69,0.988324881115228,0.057617188,0.28435161,0.23936813
1,segformer,70,0.9886068331632948,0.04596721,0.35231705,0.25225244
1,segformer,76,0.9866865375048092,0.12259675,0.45789094,0.16975471
1,segformer,79,0.9851839599222746,0.013999067,0.19194991,0.058184159
1,segformer,82,0.9875802414826348,0.033203125,0.31249774,0.18166819
1,segformer,88,0.9927505273550822,0.040625,0.34379814,0.26964943
1,segformer,98,0.9875817756997809,0.0092773438,0.3579887,0.28462676
1,segformer,101,0.9905430700143254,0.0087890625,0.20400478,0.16232973
1,segformer,116,0.9797747691777837,0.011069678,0.61621619,0.28864792
1,segformer,121,0.987889600734384,0.034830729,0.33406816,0.20756081
1,segformer,124,0.9813543884477376,0.077523152,0.071468586,0.10671051
1,segformer,136,0.9845959559918203,0.016455241,0.33118794,0.13348864
1,segformer,140,0.9883761823908632,0.025878906,0.22292958,0.17679204
1,segformer,143,0.9887235374648333,0.0072544643,0.29374492,0.17132014
1,segformer,150,0.9850749532556446,0.0097130243,0.0017046385,0.0076582808
1,segformer,152,0.9881742048846801,0.046742051,0.10700107,0.14591684
1,segformer,154,0.9903541594511581,0.33226624,0.67924592,0.34054017
1,segformer,157,0.9878816197480519,0.00390625,0.32073317,0.20935936
1,segformer,162,0.989084001953854,0.050130208,0.26151471,0.16489191
1,segformer,168,0.9903234763279324,0.0065104167,0.29946196,0.18658898
1,segformer,171,0.9880543381927404,0.041015625,0.29665877,0.18452112
1,segformer,177,0.9887057794827802,0.026855469,0.36507071,0.24982105
1,segformer,185,0.9860871706469095,0.033069397,0.30103517,0.13043286
1,segformer,192,0.985938949821968,0.095189183,0.01151935,0.00075776425
1,segformer,196,0.9831252946857295,0.091544363,0.15457967,0.13449228
1,segformer,199,0.9874983342209259,0.032226562,0.31930877,0.23284763
1,segformer,410,0.9878445591026497,0.055175781,0.43254692,0.27222532
1,segformer,414,0.988826417484171,0.030225158,0.19325128,0.10288219
1,segformer,417,0.9878695363378027,0.10791016,0.32441023,0.25411872
1,segformer,422,0.9877125097758012,0.0022321429,0.17650171,0.098561819
1,segformer,431,0.9877602499536707,0.038671875,0.28527396,0.17710084
1,segformer,433,0.987849741805902,0.023340866,0.032475516,0.066416093
1,segformer,436,0.9877360386302679,0.078857422,0.25619652,0.19577116
1,segformer,437,0.9878668345460736,0.044596354,0.33894198,0.23160628
1,segformer,439,0.9887176740410444,0.0625,0.21499502,0.10169927
1,segformer,441,0.988122685669219,0.044921875,0.26959341,0.1844727
1,segformer,452,0.9888800778565865,0.0015556548,0.58212224,0.28234855
1,segformer,460,0.9860638040818821,0.043474285,0.19157105,0.046114525
1,segformer,468,0.9847761751126659,0.03452808,0.6342896,0.36627269
1,segformer,481,0.9883921585429765,0.018799477,0.36536652,0.22855059
1,segformer,486,0.987555899192348,0.090346917,0.33062357,0.20820153
1,segformer,490,0.989758872933398,0.12546124,0.2959615,0.1556559
1,segformer,494,0.9882524949802233,0.011997768,0.24792958,0.16226497
1,segformer,495,0.9862343557646529,0.0006853257,0.19973924,0.15785518
1,segformer,496,0.9861549889463775,0.043328684,0.16830311,0.14057097
1,segformer,497,0.9854365767467823,0.016756757,0.099950862,0.030471059
1,segformer,514,0.9882159519333171,0.060872396,0.30249771,0.19623027
1,segformer,519,0.9850968314441391,0.081766094,0.072831539,0.10468854
1,segformer,522,0.98850174641497,0.071777344,0.25091841,0.17678262
1,segformer,526,0.9876967893873377,0.047526042,0.28352649,0.22140569
1,segformer,533,0.9878708301903384,0.0067114094,0.45450749,0.29289227
1,segformer,537,0.989129341437119,0.021205357,0.27518901,0.17792292
1,segformer,541,0.9847273354803355,0.00060096154,0.24712952,0.15937328
1,segformer,542,0.9877113928912999,0.01953125,0.30631491,0.1908025
1,segformer,546,0.9894170617994267,0.058268229,0.27776968,0.25018353
1,segformer,555,0.9863341760787535,0.0044921875,0.28474236,0.20692108
1,segformer,559,0.9841751199527672,0.0072184561,0.35036753,0.19477769
1,segformer,563,0.9882611058130715,0.0046875,0.31270184,0.23993401
1,segformer,570,0.9886945292310534,0.069824219,0.27072169,0.19342908
1,segformer,575,0.9827846885599079,0.18579167,0.27530092,0.12231312
1,segformer,584,0.9889005341368695,0.0234375,0.28397557,0.17304126
1,segformer,589,0.9785464625761797,1.7224733,0.73751087,0.42958461
1,segformer,591,0.9891431391379586,0.038991897,0.62734502,0.33230562
1,segformer,592,0.9860913016525323,0.029503828,0.11929293,0.018278179
1,segformer,627,0.9876107946280531,0.072674793,0.207707,0.17218169
1,segformer,635,0.9873788871232815,0.03125,0.44407347,0.29497157
1,segformer,642,0.9876264026959889,0.024658203,0.22506665,0.14518195
1,segformer,643,0.9889419601045489,0.029296875,0.29049347,0.20582585
1,segformer,644,0.9883493525864174,0.025,0.29284976,0.19386432
1,segformer,647,0.987641327083838,0.074951172,0.33118371,0.20668864
1,segformer,654,0.9865210065746571,0.059131177,0.038522571,0.01943384
1,segformer,668,0.9889915489698311,0.043694162,0.32695788,0.074166414
1,segformer,673,0.9862673803452096,0.038995373,0.69932978,0.32647933
1,segformer,678,0.9896349930557061,0.0009765625,0.16315769,0.14569767
1,segformer,684,0.983906066352875,0.033069399,0.15983894,0.13125537
1,segformer,704,0.9854290588825528,0.0016151987,0.013788393,0.00015368667
1,segformer,707,0.9880416119573902,0.01875,0.31678922,0.22812191
1,segformer,711,0.9880090357702253,0.051432292,0.34433172,0.23468229
1,segformer,719,0.9890215234309333,0.0234375,0.26860634,0.2063794
1,segformer,729,0.9881132167383275,0.010742188,0.25287883,0.17970031
1,segformer,733,0.988636245381145,0.044140625,0.32911636,0.19110251
1,segformer,734,0.9881684520436106,0.026611328,0.25615494,0.18799783
1,segformer,738,0.9884639716176632,0.016113281,0.30286501,0.19588824
1,segformer,739,0.9878521581797857,0.056666796,0.27136787,0.16805367
1,segformer,755,0.9869476211716558,0.073567708,0.26386907,0.20775098
1,segformer,756,0.9868025035754362,0.031032986,0.25207869,0.16808434
1,segformer,758,0.9888665917474805,0.044596354,0.2833011,0.21144781
1,segformer,760,0.9598646528869684,1.8948409,0.055174039,0.12581181
1,segformer,762,0.9860840661304698,0.11618711,0.14451015,0.069126313
1,segformer,772,0.9885491552150723,0.027622768,0.24819833,0.13619478
1,segformer,773,0.9892539259763492,0.076416016,0.22826425,0.17798464
1,segformer,778,0.9874793114854457,0.063616071,0.25935397,0.20479859
1,segformer,789,0.9891514368340476,0.001953125,0.31794107,0.21841493
1,segformer,791,0.9855531787242768,0.010586635,0.19677444,0.12290662
1,segformer,796,0.9866832738443222,0.0009765625,0.39309028,0.26420371
1,segformer,797,0.9848755671648771,0.037830544,0.35776525,0.16807777
1,segformer,798,0.9879190517137864,0.041015625,0.28104778,0.15773762
1,segformer,801,0.9877704425119369,0.075683594,0.32833605,0.19132934
1,segformer,803,0.988016558200674,0.005078125,0.31093883,0.18540402
1,segformer,805,0.984953398812714,0.041375971,0.18193629,0.16091096
1,segformer,809,0.988665942229172,0.018066406,0.25412045,0.197131
1,segformer,815,0.9864127111189095,0.3120775,0.92487236,0.33468431
2,unet,3,0.9871859051451503,0.039245645,0.015014509,0.019874698
2,unet,9,0.9845495060124241,0.10886233,0.57829381,0.21436288
2,unet,22,0.9900049215881602,0.017578125,0.22129156,0.15913954
2,unet,24,0.9883683213528632,0.028232417,0.14719697,0.067431503
2,unet,36,0.9899139552104964,0.018798828,0.18164669,0.12334776
2,unet,44,0.9893697399616037,0.065234375,0.17134388,0.13921542
2,unet,47,0.9883988875639065,0.11778229,0.18945363,0.13836685
2,unet,53,0.9888269584775844,0.011284722,0.2613433,0.16036743
2,unet,54,0.9890835188222307,0.032296576,0.23709988,0.13566559
2,unet,55,0.9908469769233171,0.036939314,0.28162347,0.074103521
2,unet,56,0.9890456762101123,0.015136719,0.14375994,0.077465058
2,unet,62,0.9912841935790382,0.039865285,0.87151057,0.35850601
2,unet,74,0.987910053506211,0.076390678,0.37914365,0.2674435
2,unet,87,0.9887191088388977,0.072892292,0.17056259,0.14239908
2,unet,90,0.9861478799659619,0.076740053,0.34746568,0.19986443
2,unet,96,0.9902875053193124,0.073917635,0.17786555,0.037315651
2,unet,104,0.9904109696614465,0.023111979,0.23011087,0.15701006
2,unet,108,0.9896768036486276,0.0390625,0.23832681,0.12318017
2,unet,109,0.9905930156120168,0.025716146,0.27359629,0.16083123
2,unet,120,0.9873529160555635,0.087150127,0.16402455,0.12420739
2,unet,122,0.9892324757180702,0.048828125,0.22236071,0.13082249
2,unet,131,0.9742916350345983,2.5117008,0.0059890779,0.048572614
2,unet,132,0.9875430998223578,0.023848397,0.13265432,0.05692527
2,unet,135,0.989992509110276,0.048285048,0.12556668,0.10825157
2,unet,144,0.9902305642768797,0.016462054,0.20549282,0.12755691
2,unet,148,0.8629061989771121,6.1111611,1.9319664,0.19328185
2,unet,155,0.9893458318478476,0.093883827,0.39199019,0.23749858
2,unet,159,0.9900225368130539,0.0064174107,0.21151243,0.12578194
2,unet,164,0.9891832670522501,0.042236328,0.23132309,0.13352965
2,unet,175,0.9854491480567523,0.09459245,0.079763424,0.075420253
2,unet,186,0.990661195247945,0.071875,0.19046972,0.1281971
2,unet,197,0.9892012079773078,0.010986328,0.19542095,0.14373128
2,unet,416,0.9885406861200524,0.083007812,0.22460795,0.17294374
2,unet,418,0.9877368324232094,0.047627705,0.00207352,0.066948686
2,unet,423,0.9898121058959131,0.005859375,0.26176923,0.19282656
2,unet,429,0.9886485360621068,0.12497385,0.33504561,0.14346932
2,unet,430,0.9886077041829398,0.10752521,0.37127184,0.19272008
2,unet,432,0.9892935859613279,0.065429688,0.24491811,0.15186756
2,unet,434,0.9895839162228789,0.0013020833,0.17620132,0.14475888
2,unet,451,0.9881872255260241,0.026306605,0.075896349,0.048067411
2,unet,454,0.9859813408240655,0.14423827,0.082864839,0.076605665
2,unet,461,0.9893207197532654,0.065937494,0.23764769,0.043749835
2,unet,463,0.9934646818656084,0.057285991,0.1187022,0.09298759
2,unet,469,0.9906564737278235,0.18828237,0.80628784,0.34129456
2,unet,471,0.9848588205382544,0.025487256,0.40589302,0.2133507
2,unet,474,0.9900270834501848,0.020170455,0.05953842,0.021261202
2,unet,477,0.9891132397447783,0.032335069,0.27417046,0.1535261
2,unet,485,0.9906037436063371,0.04296875,0.15423554,0.12381971
2,unet,491,0.9904641392078615,0.011393229,0.17241822,0.10285561
2,unet,505,0.9870195948492675,0.29530981,1.3583962,0.68132284
2,unet,506,0.9880344076910957,0.050313023,0.54312427,0.22843802
2,unet,507,0.9895697350890795,0.041259766,0.20311187,0.15546765
2,unet,508,0.9892447497825856,0.068603516,0.24398982,0.18704586
2,unet,510,0.9895936278479316,0.0041852679,0.17165176,0.14955147
2,unet,516,0.9867787193633859,0.01069232,0.27250279,0.15098135
2,unet,520,0.9922244897949059,0.23293195,1.3110577,0.63924774
2,unet,521,0.9890218058423111,0.012695312,0.31299026,0.20552029
2,unet,523,0.9880030696589491,0.070494007,0.49976455,0.25365644
2,unet,538,0.9899942589999062,0.010742188,0.2779781,0.19451723
2,unet,547,0.989197660425014,0.04375,0.28760883,0.17756275
2,unet,551,0.9849327091855505,0.89596554,3.3124308,0.62646976
2,unet,553,0.9880629325845443,0.093191964,0.18146818,0.15895442
2,unet,560,0.9871454081966942,0.31483381,1.3126984,0.62520811
2,unet,562,0.9898571145750238,0.080566406,0.3005199,0.19256135
2,unet,568,0.989901582380591,0.030078125,0.28043615,0.17587786
2,unet,569,0.9893863559545928,0.039667038,0.24614084,0.18100861
2,unet,572,0.9898954794642867,0.069144706,0.13274545,0.13055286
2,unet,576,0.9873246385232478,0.066753503,0.06859749,0.050548782
2,unet,577,0.990756838562381,0.044433594,0.26016506,0.17660198
2,unet,580,0.9896975800293023,0.030761719,0.19604401,0.10902588
2,unet,581,0.9884482539524433,0.040039062,0.23147894,0.13206037
2,unet,586,0.989994863172469,0.076660156,0.087798824,0.1114367
2,unet,587,0.9897930648760349,0.051953125,0.23345658,0.16427691
2,unet,588,0.9891049446781929,0.040289368,0.13681575,0.084489069
2,unet,590,0.9903112863110615,0.033528646,0.21202247,0.15445339
2,unet,601,0.9839177808431423,1.3264629,0.20604649,0.15252564
2,unet,602,0.9902727337449402,0.041929197,0.31762287,0.132186
2,unet,611,0.9882806623001669,0.0038412886,0.12497936,0.023088382
2,unet,616,0.9872951792910271,0.061392427,0.35411142,0.18209873
2,unet,622,0.9897922432412805,0.030859375,0.301077,0.17456285
2,unet,628,0.9898185088658651,0.071777344,0.26704674,0.18289818
2,unet,631,0.988636516182065,0.24773048,0.46827979,0.2224017
2,unet,632,0.989383808626808,0.034423828,0.1678967,0.12583795
2,unet,638,0.9908705319962474,0.039453125,0.19988673,0.13923562
2,unet,639,0.9901329607946482,0.075,0.30392584,0.18139302
2,unet,645,0.9903037057667036,0.033528646,0.27672212,0.14815787
2,unet,648,0.9893824297347269,0.032877604,0.32063119,0.18209229
2,unet,652,0.9900536033343359,0.020703125,0.24801523,0.14076097
2,unet,655,0.9896625783756011,0.028971354,0.21396511,0.17748367
2,unet,658,0.9896296206234448,0.020263672,0.23326499,0.15856785
2,unet,661,0.9866070951388067,0.19402927,0.14244186,0.0052186245
2,unet,667,0.9900251116063755,0.017020089,0.17934225,0.098259709
2,unet,669,0.9902120909453144,0.043457031,0.13849339,0.074061481
2,unet,670,0.9890457426310761,0.16143808,0.39951336,0.24894861
2,unet,677,0.9862452826480046,0.035406139,0.056830644,0.0067429311
2,unet,681,0.9897327148213035,0.056191447,0.081673478,0.088319566
2,unet,683,0.9882286075137503,0.053691414,0.72398544,0.38291845
2,unet,686,0.989539561295694,0.024553571,0.17507699,0.12487773
2,unet,688,0.9902401908742589,0.024609375,0.17441358,0.15686686
2,unet,702,0.9883866390326664,0.076021801,0.66776498,0.3210077
2,unet,710,0.9901678775993873,0.027832031,0.21027234,0.1428346
2,unet,716,0.988833013932092,0.00390625,0.14938157,0.10412982
2,unet,722,0.9848891055319055,0.21047887,0.08775185,0.061980633
2,unet,724,0.9894953261136081,0.057373047,0.25575839,0.18059121
2,unet,726,0.9941403021579274,0.077647607,0.36030159,0.23944579
2,unet,730,0.9900330476221577,0.031738281,0.13613955,0.11064155
2,unet,737,0.9912150763270057,0.1770653,0.64815364,0.34603966
2,unet,744,0.9900224515096088,0.025809218,0.34141815,0.22380403
2,unet,761,0.9871135865745142,0.032954399,0.26503902,0.14023881
2,unet,767,0.9879290058699097,0.092447917,0.20561242,0.11324533
2,unet,780,0.9906777290937814,0.01328125,0.22421156,0.15916861
2,unet,781,0.9901248603019479,0.04375,0.19560939,0.10763465
2,unet,790,0.9902433906834006,0.067138672,0.28049042,0.16632706
2,unet,804,0.9853927581388544,0.037178818,0.38732903,0.14474206
2,unet,806,0.9895563057398566,0.07109375,0.23729111,0.15979039
2,unet,810,0.9883704181507973,0.023654514,0.13106629,0.079581021
2,unet,818,0.9822331834218461,0.18945312,0.98892214,0.74450366
2,unet,822,0.9899412989498219,0.032226562,0.29589946,0.17621645
2,deeplabv3plus,3,0.9743859717530925,0.15505246,0.038240814,0.049408934
2,deeplabv3plus,9,0.979862528191145,0.11643609,1.1500185,0.45551501
2,deeplabv3plus,22,0.98716765812736,0.019287109,0.40265339,0.2820935
2,deeplabv3plus,24,0.9819750893134441,0.054568987,0.02812062,0.058412373
2,deeplabv3plus,36,0.9869818517645429,0.0234375,0.3591537,0.25505822
2,deeplabv3plus,44,0.986760108268127,0.14375,0.31197215,0.23085176
2,deeplabv3plus,47,0.9865649097695984,0.021240234,0.42375545,0.26966691
2,deeplabv3plus,53,0.9862249101132365,0.039713542,0.442219,0.27395551
2,deeplabv3plus,54,0.9872653961061437,0.042085661,0.73506907,0.38698373
2,deeplabv3plus,55,0.9880379152652948,0.12937917,0.79162844,0.35379997
2,deeplabv3plus,56,0.9863665703472987,0.053955078,0.36794285,0.24675623
2,deeplabv3plus,62,0.9881196344496067,0.15546479,0.81439037,0.32019391
2,deeplabv3plus,74,0.9851189133072509,0.061281675,0.83047884,0.43638293
2,deeplabv3plus,87,0.986188040395708,0.066293135,0.24323387,0.20185216
2,deeplabv3plus,90,0.9824789375967693,0.092138205,0.53178917,0.29413082
2,deeplabv3plus,96,0.9865886808969395,0.17328706,0.11082148,0.0061394904
2,deeplabv3plus,104,0.9873994743234966,0.022786458,0.38488083,0.22707671
2,deeplabv3plus,108,0.9871876927362163,0.055664062,0.48739115,0.28191912
2,deeplabv3plus,109,0.9877662023214482,0.035807292,0.36758586,0.24262936
2,deeplabv3plus,120,0.9819217353025534,0.076123834,0.37786296,0.2917091
2,deeplabv3plus,122,0.9867903772623289,0.029622396,0.40406936,0.24132839
2,deeplabv3plus,131,0.9689252504116621,2.7162282,0.17838851,0.080398735
2,deeplabv3plus,132,0.9829204283004588,0.016524143,0.49047223,0.2473503
2,deeplabv3plus,135,0.985920698923903,0.024185978,0.18658795,0.17186395
2,deeplabv3plus,144,0.9872947984143047,0.081473214,0.32223968,0.21890137
2,deeplabv3plus,148,0.8804499041907756,4.7935181,1.4668256,0.71334929
2,deeplabv3plus,155,0.9854448818011148,0.088010949,0.90040636,0.49505165
2,deeplabv3plus,159,0.9868134271232374,0.087053571,0.43001688,0.27704069
2,deeplabv3plus,164,0.9864369457108889,0.022460938,0.44063941,0.27284324
2,deeplabv3plus,175,0.9768364637319441,0.31778771,0.22341639,0.017547713
2,deeplabv3plus,186,0.9877778979548011,0.12265625,0.3479151,0.22701344
2,deeplabv3plus,197,0.9860211342389377,0.10888672,0.42088568,0.29150884
2,deeplabv3plus,416,0.9840764955220963,0.020263672,0.37589627,0.27907561
2,deeplabv3plus,418,0.9838586127225362,0.023378795,0.16107815,0.17440436
2,deeplabv3plus,423,0.9864099930728492,0.038736979,0.37980329,0.24029569
2,deeplabv3plus,429,0.9849403408661459,0.07773821,0.45563763,0.2323003
2,deeplabv3plus,430,0.9846206916367373,0.11011651,0.60686914,0.28078227
2,deeplabv3plus,432,0.9854488193085834,0.0068359375,0.40702655,0.29620846
2,deeplabv3plus,434,0.986181516280436,0.028645833,0.27983277,0.22678648
2,deeplabv3plus,451,0.9854243811607796,0.082086514,0.10656485,0.14003718
2,deeplabv3plus,454,0.9823399711552985,0.21132811,0.097830954,0.035659057
2,deeplabv3plus,461,0.985708157852728,0.13528265,0.055772778,0.068223175
2,deeplabv3plus,463,0.9864345217518316,0.23191664,0.60134833,0.24026293
2,deeplabv3plus,469,0.9869976750069012,0.10249324,0.68316485,0.28851007
2,deeplabv3plus,471,0.9795460913408057,0.10543232,0.40279687,0.30779356
2,deeplabv3plus,474,0.9861131660706206,0.06477418,0.35034993,0.21526763
2,deeplabv3plus,477,0.9852558920459018,0.0047743056,0.36550398,0.24398353
2,deeplabv3plus,485,0.9873755224016427,0.013183594,0.3225719,0.22585171
2,deeplabv3plus,491,0.9876881889235117,0.026692708,0.3590373,0.22828547
2,deeplabv3plus,505,0.983138765477617,0.41252349,2.2308999,1.1265279
2,deeplabv3plus,506,0.9834374929317345,0.11824119,0.51835622,0.30318275
2,deeplabv3plus,507,0.9866412842277656,0.00048828125,0.35032758,0.27654034
2,deeplabv3plus,508,0.9866488474865783,0.0014648438,0.37900014,0.27896446
2,deeplabv3plus,510,0.9866621470251528,0.051897321,0.3210708,0.22630538
2,deeplabv3plus,516,0.9812715364170579,0.0083984314,0.60412277,0.31532972
2,deeplabv3plus,520,0.9880483746591169,0.24609667,0.29186972,0.17650509
2,deeplabv3plus,521,0.9854447501664947,0.0024414062,0.55701667,0.35793306
2,deeplabv3plus,523,0.9842038364874065,0.10125547,1.2872324,0.64383674
2,deeplabv3plus,538,0.9862290244376427,0.12304688,0.40696608,0.27012378
2,deeplabv3plus,547,0.9863466915181861,0.002734375,0.39921342,0.26510641
2,deeplabv3plus,551,0.9786011469684261,0.8845567,3.3802912,0.63394313
2,deeplabv3plus,553,0.9853620250842119,0.019810268,0.31359061,0.26059185
2,deeplabv3plus,560,0.9830316896120398,0.29553826,1.70325,0.77584272
2,deeplabv3plus,562,0.9871894816440896,0.12255859,0.43762097,0.28987962
2,deeplabv3plus,568,0.9863316523394228,0.091015625,0.39285533,0.26565823
2,deeplabv3plus,569,0.9865378587552249,0.011322933,0.39029122,0.30301891
2,deeplabv3plus,572,0.9860034882804283,0.12408212,0.36837092,0.30645241
2,deeplabv3plus,576,0.9845727798067999,0.0030968141,0.49248056,0.30225285
2,deeplabv3plus,577,0.9878135663117129,0.014160156,0.34667103,0.25449574
2,deeplabv3plus,580,0.986849325089935,0.0026855469,0.36958146,0.21571691
2,deeplabv3plus,581,0.9858204384443093,0.051757812,0.39662115,0.26693872
2,deeplabv3plus,586,0.9865205812257785,0.11035156,0.2016069,0.17422948
2,deeplabv3plus,587,0.9870452809795788,0.009765625,0.35535485,0.26221553
2,deeplabv3plus,588,0.9868325023615555,0.028870463,0.26367546,0.1845087
2,deeplabv3plus,590,0.9869285388024857,0.0546875,0.33292919,0.25075891
2,deeplabv3plus,601,0.9869782205470802,0.05,0.2863743,0.20709845
2,deeplabv3plus,602,0.986279945971442,0.023737067,0.027516056,0.086892313
2,deeplabv3plus,611,0.9849740604825817,0.0024841292,0.28509425,0.22124584
2,deeplabv3plus,616,0.9832338957143266,0.071214675,0.59909307,0.31043622
2,deeplabv3plus,622,0.9869872808711257,0.08359375,0.39559799,0.2478983
2,deeplabv3plus,628,0.9863782512982305,0.028320312,0.52667258,0.32172811
2,deeplabv3plus,631,0.9850660154566169,0.13476075,0.49970681,0.27070967
2,deeplabv3plus,632,0.9869058306912996,0.0068359375,0.38666248,0.26895143
2,deeplabv3plus,638,0.9884707609483842,0.066796875,0.2866958,0.20372623
2,deeplabv3plus,639,0.9870773795570907,0.1234375,0.36730009,0.23233631
2,deeplabv3plus,645,0.9862684517670217,0.1031901,0.42684747,0.24099645
2,deeplabv3plus,648,0.985974533534271,0.016601562,0.55002414,0.34595746
2,deeplabv3plus,652,0.9868788773700405,0.024609375,0.32483765,0.23820593
2,deeplabv3plus,655,0.9866922544508693,0.071940104,0.39079605,0.2878705
